"Watershed","Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3_N","SO4","E_coli"
"Indian Creek","ICThom",2006-06-12,0.375,NA,NA,NA,NA,NA,18.8,0.227,32.24,23.18,20.99,NA
"McLoud Run","MC42",2006-06-12,0.361805555555556,NA,NA,NA,NA,NA,NA,0.129,73.55,4.15,52.95,NA
"McLoud Run","MCJ",2006-06-12,0.352083333333333,NA,NA,NA,NA,NA,3.2,0.104,56.35,3.04,45.41,NA
"Bear","Bear",2006-06-13,0.338194444444444,NA,NA,NA,NA,NA,24.8,0.133,22.53,10.92,25.39,NA
"Blue","Blue",2006-06-13,0.388194444444444,NA,NA,NA,NA,NA,3.2,0.357,13.89,8.15,25.5,NA
"Lime","Lime",2006-06-13,0.463194444444444,NA,NA,NA,NA,NA,7.2,0.191,12.19,11.82,21.32,NA
"Morgan","Morgan",2006-06-13,0.31875,NA,NA,NA,NA,NA,41.2,0.15,28.73,12.21,25.7,NA
"Mud","Mud",2006-06-13,0.422222222222222,NA,NA,NA,NA,NA,39.6,0.063,24.96,12.55,31.89,NA
"North Bear","North Bear",2006-06-13,0.447222222222222,NA,NA,NA,NA,NA,2,0.138,10.65,12.72,24.85,NA
"Otter","Otter",2006-06-13,0.364583333333333,NA,NA,NA,NA,NA,NA,0.133,14.7,15.67,21.66,NA
"Indian Creek","Dry",2006-06-15,0.39375,NA,NA,NA,NA,NA,4.8,0.167,27.71,12.28,27.77,NA
"Indian Creek","ICLM",2006-06-15,0.408333333333333,NA,NA,NA,NA,NA,14.4,0.184,32.59,20.93,20.51,NA
"Indian Creek","ICS",2006-06-15,0.429861111111111,NA,NA,NA,NA,NA,21.2,0.135,31.13,14.21,22.36,NA
"Indian Creek","ICThom",2006-06-15,0.375694444444444,NA,NA,NA,NA,NA,17.6,0.167,31.32,17.63,22.85,NA
"McLoud Run","MC42",2006-06-15,0.3625,NA,NA,NA,NA,NA,4,0.089,67.98,3.97,48.67,NA
"McLoud Run","MCJ",2006-06-15,0.350694444444444,NA,NA,NA,NA,NA,5.2,0.089,51.73,2.71,40.53,NA
"Indian Creek","Dry",2006-06-19,0.392361111111111,NA,NA,NA,NA,NA,2.4,0.201,26.02,6.83,33.32,NA
"Indian Creek","ICLM",2006-06-19,0.409722222222222,NA,NA,NA,NA,NA,14,0.181,30.46,17.5,20.04,NA
"Indian Creek","ICS",2006-06-19,0.4375,NA,NA,NA,NA,NA,6.4,0.132,32.61,11.08,24.51,NA
"Indian Creek","ICThom",2006-06-19,0.375,NA,NA,NA,NA,NA,13.6,0.218,31.72,14.62,26.33,NA
"McLoud Run","MC42",2006-06-19,0.354861111111111,NA,NA,NA,NA,NA,7.2,0.226,72.72,4.35,53.67,NA
"McLoud Run","MCJ",2006-06-19,0.34375,NA,NA,NA,NA,NA,3.6,0.124,60.44,3.18,53.83,NA
"Morgan","Morgan",2006-06-20,0.322916666666667,NA,NA,NA,NA,NA,33.6,0.154,28.01,10.04,26.84,NA
"Indian Creek","Dry",2006-06-21,0.427777777777778,NA,NA,NA,NA,NA,18.8,0.216,24.15,3.97,26.01,NA
"Indian Creek","ICLM",2006-06-21,0.444444444444444,NA,NA,NA,NA,NA,40.4,0.166,29,14.22,20.42,NA
"Indian Creek","ICS",2006-06-21,0.461111111111111,NA,NA,NA,NA,NA,12.4,0.133,31.42,8.32,24,NA
"Indian Creek","ICThom",2006-06-21,0.422222222222222,NA,NA,NA,NA,NA,20.8,0.199,27.45,9.85,21.96,NA
"McLoud Run","MC42",2006-06-21,0.409722222222222,NA,NA,NA,NA,NA,53.2,0.129,28.22,1.19,18.07,NA
"McLoud Run","MCJ",2006-06-21,0.395833333333333,NA,NA,NA,NA,NA,57.6,0.191,30.8,1.58,21.84,NA
"Bear","Bear",2006-06-22,0.333333333333333,NA,NA,NA,NA,NA,59.2,0.286,20,10.81,20.19,NA
"Blue","Blue",2006-06-22,0.448611111111111,NA,NA,NA,NA,NA,4.8,0.167,29.47,6.35,22.72,NA
"Lime","Lime",2006-06-22,0.409722222222222,NA,NA,NA,NA,NA,4.4,0.29,24.24,7.33,20.16,NA
"Morgan","Morgan",2006-06-22,0.322916666666667,NA,NA,NA,NA,NA,64.8,1.343,28.6,11.02,23.96,NA
"Mud","Mud",2006-06-22,0.477777777777778,NA,NA,NA,NA,NA,43.6,0.637,28.5,11.73,31.22,NA
"North Bear","North Bear",2006-06-22,0.399305555555556,NA,NA,NA,NA,NA,37.2,0.155,22.19,9.56,22.42,NA
"Otter","Otter",2006-06-22,0.364583333333333,NA,NA,NA,NA,NA,7.6,0.216,26.95,10.96,20.63,NA
"Indian Creek","Dry",2006-06-26,0.39375,NA,NA,NA,NA,NA,4,0.189,24.82,7.77,25.97,NA
"Indian Creek","ICLM",2006-06-26,0.409722222222222,NA,NA,NA,NA,NA,10.8,0.193,29.18,16.23,19.18,NA
"Indian Creek","ICS",2006-06-26,0.423611111111111,NA,NA,NA,NA,NA,9.2,0.059,30.3,10.37,21.45,NA
"Indian Creek","ICThom",2006-06-26,0.375694444444444,NA,NA,NA,NA,NA,14.8,0.053,27.59,12.32,20.95,NA
"McLoud Run","MC42",2006-06-26,0.363888888888889,NA,NA,NA,NA,NA,6,0.124,55.22,3.3,37.04,NA
"McLoud Run","MCJ",2006-06-26,0.345138888888889,NA,NA,NA,NA,NA,2.4,0.124,52.08,2.65,39.51,NA
"Bear","Bear",2006-06-27,0.375,NA,NA,NA,NA,NA,16,0.172,18.93,8.48,21.34,NA
"Blue","Blue",2006-06-27,0.388888888888889,NA,NA,NA,NA,NA,15.6,0.217,29.83,12.41,16.17,NA
"Lime","Lime",2006-06-27,0.477083333333333,NA,NA,NA,NA,NA,6,0.279,25.12,9.52,18.05,NA
"Morgan","Morgan",2006-06-27,0.333333333333333,NA,NA,NA,NA,NA,18,0.163,27.34,8.92,23.57,NA
"Mud","Mud",2006-06-27,0.416666666666667,NA,NA,NA,NA,NA,18,0.468,22.56,10.76,28.22,NA
"North Bear","North Bear",2006-06-27,0.4375,NA,NA,NA,NA,NA,15.6,0.143,24.14,17.02,17.62,NA
"Otter","Otter",2006-06-27,0.357638888888889,NA,NA,NA,NA,NA,2,0.102,26.37,8.27,20.28,NA
"Indian Creek","Dry",2006-06-29,0.39375,NA,NA,NA,NA,NA,NA,0.103,19.47,2.22,28.72,NA
"Indian Creek","ICLM",2006-06-29,0.417361111111111,NA,NA,NA,NA,NA,7.6,0.136,27.73,12.56,20.85,NA
"Indian Creek","ICS",2006-06-29,0.4375,NA,NA,NA,NA,NA,1.6,0.116,30.04,6.45,22.61,NA
"Indian Creek","ICThom",2006-06-29,0.376388888888889,NA,NA,NA,NA,NA,4.4,0.112,26.32,8.13,22.77,NA
"McLoud Run","MC42",2006-06-29,0.361805555555556,NA,NA,NA,NA,NA,NA,0.095,62.48,3.75,41.8,NA
"McLoud Run","MCJ",2006-06-29,0.347916666666667,NA,NA,NA,NA,NA,NA,0.099,51.1,2.44,38.12,NA
"Indian Creek","Dry",2006-07-05,0.513888888888889,NA,NA,NA,NA,NA,16.4,0.471,12.35,10.09,24.05,NA
"Indian Creek","ICLM",2006-07-05,0.520833333333333,NA,NA,NA,NA,NA,7.2,0.249,19.78,15.84,22.3,NA
"Indian Creek","ICS",2006-07-05,0.578472222222222,NA,NA,NA,NA,NA,14.8,0.463,16.17,11.91,24.46,NA
"Indian Creek","ICThom",2006-07-05,0.49375,NA,NA,NA,NA,NA,11.6,0.397,17.34,13.47,25.44,NA
"McLoud Run","MC42",2006-07-05,0.473611111111111,NA,NA,NA,NA,NA,NA,0.1,53.43,4.3,47.31,NA
"McLoud Run","MCJ",2006-07-05,0.461111111111111,NA,NA,NA,NA,NA,4,0.084,40.21,2.91,43.03,NA
"Bear","Bear",2006-07-06,0.359027777777778,NA,NA,NA,NA,NA,11.6,0.164,12.42,5.75,28.78,NA
"Blue","Blue",2006-07-06,0.402777777777778,NA,NA,NA,NA,NA,3.2,0.111,21.05,8.76,24.63,NA
"Lime","Lime",2006-07-06,0.484027777777778,NA,NA,NA,NA,NA,4.8,0.258,19.63,10.49,24.85,NA
"Morgan","Morgan",2006-07-06,0.329861111111111,NA,NA,NA,NA,NA,14.4,0.197,18.8,7.32,35.85,NA
"Mud","Mud",2006-07-06,0.436111111111111,NA,NA,NA,NA,NA,12.4,0.542,17.17,10.14,39.83,NA
"North Bear","North Bear",2006-07-06,0.463888888888889,NA,NA,NA,NA,NA,1.6,0.074,14.83,11.19,25.7,NA
"Otter","Otter",2006-07-06,0.383333333333333,NA,NA,NA,NA,NA,3.2,0.164,19.73,10.01,25.09,NA
"Indian Creek","Dry",2006-07-10,0.404861111111111,NA,NA,NA,NA,NA,NA,0.073,21.74,3.32,31.55,NA
"Indian Creek","ICLM",2006-07-10,0.423611111111111,NA,NA,NA,NA,NA,5.6,0.169,32.45,11.23,26.13,NA
"Indian Creek","ICS",2006-07-10,0.445138888888889,NA,NA,NA,NA,NA,2.4,0.152,34.27,5.89,26.33,NA
"Indian Creek","ICThom",2006-07-10,0.380555555555556,NA,NA,NA,NA,NA,4,0.181,30.16,7.9,27.78,NA
"McLoud Run","MC42",2006-07-10,0.354861111111111,NA,NA,NA,NA,NA,0.8,0.077,60.48,5.56,47.86,NA
"McLoud Run","MCJ",2006-07-10,0.34375,NA,NA,NA,NA,NA,6,0.044,52.58,3.75,46.05,NA
"Bear","Bear",2006-07-11,0.34375,NA,NA,NA,NA,NA,12.4,0.148,20.4,4.86,30.21,NA
"Blue","Blue",2006-07-11,0.488888888888889,NA,NA,NA,NA,NA,3.6,0.098,30.42,6.77,26.23,NA
"Lime","Lime",2006-07-11,0.459722222222222,NA,NA,NA,NA,NA,2.8,0.279,25.51,9.86,23.09,NA
"Morgan","Morgan",2006-07-11,0.315972222222222,NA,NA,NA,NA,NA,20,0.189,27.22,7.7,32.97,NA
"Mud","Mud",2006-07-11,0.416666666666667,NA,NA,NA,NA,NA,15.6,0.705,27.97,11.03,40.39,NA
"North Bear","North Bear",2006-07-11,0.447222222222222,NA,NA,NA,NA,NA,7.2,0.078,22.07,10.29,22.68,NA
"Otter","Otter",2006-07-11,0.361111111111111,NA,NA,NA,NA,NA,4,0.148,25.62,7.34,23.27,NA
"Indian Creek","Dry",2006-07-13,0.395833333333333,NA,NA,NA,NA,NA,3.2,0.1,26.29,3.19,20.55,NA
"Indian Creek","ICLM",2006-07-13,0.416666666666667,NA,NA,NA,NA,NA,32,0.175,30.47,4.63,28.47,NA
"Indian Creek","ICS",2006-07-13,0.440972222222222,NA,NA,NA,NA,NA,7.6,0.192,22.09,2.54,31.24,NA
"Indian Creek","ICThom",2006-07-13,0.379166666666667,NA,NA,NA,NA,NA,10,0.163,51.82,2.94,37.89,NA
"McLoud Run","MC42",2006-07-13,0.361111111111111,NA,NA,NA,NA,NA,0.8,0.049,32.34,5.65,25.22,NA
"McLoud Run","MCJ",2006-07-13,0.344444444444444,NA,NA,NA,NA,NA,3.6,0.095,61.79,1.88,47.39,NA
"Indian Creek","Dry",2006-07-17,0.391666666666667,NA,NA,NA,NA,NA,4.4,0.067,18.5,1.68,19.5,NA
"Indian Creek","ICLM",2006-07-17,0.409027777777778,NA,NA,NA,NA,NA,23.2,0.268,26.79,4.35,33.61,NA
"Indian Creek","ICS",2006-07-17,0.428472222222222,NA,NA,NA,NA,NA,95.2,0.202,30.94,2.41,36.3,NA
"Indian Creek","ICThom",2006-07-17,0.377777777777778,NA,NA,NA,NA,NA,23.2,0.178,27.21,2.95,31.59,NA
"McLoud Run","MC42",2006-07-17,0.352083333333333,NA,NA,NA,NA,NA,2.4,0.087,59.45,4.75,52.34,NA
"McLoud Run","MCJ",2006-07-17,0.340972222222222,NA,NA,NA,NA,NA,4.8,0.116,51.43,3.1,50.18,NA
"Bear","Bear",2006-07-18,0.338888888888889,NA,NA,NA,NA,NA,20.4,0.348,13.47,2.74,27.95,NA
"Blue","Blue",2006-07-18,0.501388888888889,NA,NA,NA,NA,NA,9.2,0.085,24.9,4.5,29.83,NA
"Lime","Lime",2006-07-18,0.470138888888889,NA,NA,NA,NA,NA,10.4,0.434,20.14,6.6,21.29,NA
"Morgan","Morgan",2006-07-18,0.313888888888889,NA,NA,NA,NA,NA,52,0.307,25.52,4.28,25.22,NA
"Mud","Mud",2006-07-18,0.405555555555556,NA,NA,NA,NA,NA,24.8,0.677,21.49,8.02,37.84,NA
"North Bear","North Bear",2006-07-18,0.452083333333333,NA,NA,NA,NA,NA,12,0.233,15.85,7.28,33.8,NA
"Otter","Otter",2006-07-18,0.363194444444444,NA,NA,NA,NA,NA,7.2,0.295,19.72,4.69,24.63,NA
"Indian Creek","Dry",2006-07-20,0.39375,NA,NA,NA,NA,NA,0.8,0.135,16.87,2.69,33.1,NA
"Indian Creek","ICLM",2006-07-20,0.4125,NA,NA,NA,NA,NA,16.4,0.232,24.93,2.24,32.19,NA
"Indian Creek","ICS",2006-07-20,0.438888888888889,NA,NA,NA,NA,NA,2,0.252,31.17,1.33,29.97,NA
"Indian Creek","ICThom",2006-07-20,0.376388888888889,NA,NA,NA,NA,NA,13.2,0.228,49.63,2.12,31.16,NA
"McLoud Run","MC42",2006-07-20,0.3625,NA,NA,NA,NA,NA,NA,0.099,52.7,4.56,45.77,NA
"McLoud Run","MCJ",2006-07-20,0.350694444444444,NA,NA,NA,NA,NA,1.6,0.115,45.51,3.02,42.59,NA
"Indian Creek","Dry",2006-07-24,0.394444444444444,NA,NA,NA,NA,NA,7.6,0.057,22.87,2.46,36.35,NA
"Indian Creek","ICLM",2006-07-24,0.415972222222222,NA,NA,NA,NA,NA,29.6,0.253,34.5,3.05,31.27,NA
"Indian Creek","ICS",2006-07-24,0.438888888888889,NA,NA,NA,NA,NA,14,0.086,35.78,1.15,32.64,NA
"Indian Creek","ICThom",2006-07-24,0.378472222222222,NA,NA,NA,NA,NA,32,0.169,29.15,2.34,33.88,NA
"McLoud Run","MC42",2006-07-24,0.361805555555556,NA,NA,NA,NA,NA,1.6,0.019,64.9,3.69,48.85,NA
"McLoud Run","MCJ",2006-07-24,0.353472222222222,NA,NA,NA,NA,NA,5.6,0.036,51.78,3,47.13,NA
"Bear","Bear",2006-07-25,0.377083333333333,NA,NA,NA,NA,NA,9.6,0.257,22.73,2.22,35.31,NA
"Blue","Blue",2006-07-25,0.393055555555556,NA,NA,NA,NA,NA,6.4,NA,28.4,3.63,31.15,NA
"Lime","Lime",2006-07-25,0.465277777777778,NA,NA,NA,NA,NA,11.2,0.298,27.92,6.92,26.41,NA
"Morgan","Morgan",2006-07-25,0.361111111111111,NA,NA,NA,NA,NA,12,0.148,32.53,4.45,36.96,NA
"Mud","Mud",2006-07-25,0.429166666666667,NA,NA,NA,NA,NA,14.8,0.811,29.59,7.29,46.87,NA
"North Bear","North Bear",2006-07-25,0.454166666666667,NA,NA,NA,NA,NA,4.4,0.165,21.84,7.26,29.24,NA
"Otter","Otter",2006-07-25,0.389583333333333,NA,NA,NA,NA,NA,1.2,0.14,25.72,3.36,27.35,NA
"Indian Creek","Dry",2006-07-26,0.404861111111111,NA,NA,NA,NA,NA,139.6,0.292,5.6,0.68,11.34,NA
"Indian Creek","ICLM",2006-07-26,0.422916666666667,NA,NA,NA,NA,NA,84,0.893,19.85,1.33,27.38,NA
"Indian Creek","ICS",2006-07-26,0.463888888888889,NA,NA,NA,NA,NA,104,0.28,8.91,0.68,10.21,NA
"Indian Creek","ICThom",2006-07-26,0.38125,NA,NA,NA,NA,NA,46.4,0.781,7.92,0.72,12.83,NA
"McLoud Run","MC42",2006-07-26,0.365277777777778,NA,NA,NA,NA,NA,33.2,0.263,18.24,0.51,17.15,NA
"McLoud Run","MCJ",2006-07-26,0.352083333333333,NA,NA,NA,NA,NA,59.6,0.21,14.05,0.5,13.59,NA
"Indian Creek","Dry",2006-07-31,0.391666666666667,NA,NA,NA,NA,NA,1.2,0.115,23.7,2.47,36.14,NA
"Indian Creek","ICLM",2006-07-31,0.413888888888889,NA,NA,NA,NA,NA,112.4,0.386,37.87,4.18,30.58,NA
"Indian Creek","ICS",2006-07-31,0.434722222222222,NA,NA,NA,NA,NA,16.8,0.333,35.44,1.82,29.42,NA
"Indian Creek","ICThom",2006-07-31,0.378472222222222,NA,NA,NA,NA,NA,11.2,0.271,33.14,2.95,33.58,NA
"McLoud Run","MC42",2006-07-31,0.365277777777778,NA,NA,NA,NA,NA,4.4,0.111,68.67,3.39,53.92,NA
"McLoud Run","MCJ",2006-07-31,0.346527777777778,NA,NA,NA,NA,NA,8.4,0.148,52.52,2.77,47,NA
"Bear","Bear",2006-08-01,0.344444444444444,NA,NA,NA,NA,NA,11.6,0.256,24.07,1.49,36.75,NA
"Blue","Blue",2006-08-01,0.411111111111111,NA,NA,NA,NA,NA,4.4,0.148,28.75,4.47,28.34,NA
"Lime","Lime",2006-08-01,0.497916666666667,NA,NA,NA,NA,NA,2.4,0.339,25.95,9.6,23.13,NA
"Morgan","Morgan",2006-08-01,0.320833333333333,NA,NA,NA,NA,NA,30.8,0.26,32.28,4.16,38.62,NA
"Mud","Mud",2006-08-01,0.438888888888889,NA,NA,NA,NA,NA,13.6,0.547,32.67,5.49,49.44,NA
"North Bear","North Bear",2006-08-01,0.469444444444444,NA,NA,NA,NA,NA,3.6,0.194,23.63,8.95,26,NA
"Otter","Otter",2006-08-01,0.372222222222222,NA,NA,NA,NA,NA,0.8,0.323,26.02,2.51,27.13,NA
"Indian Creek","Dry",2006-08-03,0.401388888888889,NA,NA,NA,NA,NA,6.4,0.099,22.78,2.37,36.41,NA
"Indian Creek","ICLM",2006-08-03,0.427083333333333,NA,NA,NA,NA,NA,16.4,0.374,38.84,1.98,33.68,NA
"Indian Creek","ICS",2006-08-03,0.445833333333333,NA,NA,NA,NA,NA,6.4,0.224,36.05,1.12,32.75,NA
"Indian Creek","ICThom",2006-08-03,0.378472222222222,NA,NA,NA,NA,NA,16.4,0.313,30.85,1.88,33.81,NA
"McLoud Run","MC42",2006-08-03,0.359722222222222,NA,NA,NA,NA,NA,7.6,0.325,42.61,1.46,38.21,NA
"McLoud Run","MCJ",2006-08-03,0.346527777777778,NA,NA,NA,NA,NA,9.6,0.257,35.78,1.57,30.71,NA
"Indian Creek","Dry",2006-08-06,0.391666666666667,NA,NA,NA,NA,NA,2.4,0.115,22.68,2.39,35.71,NA
"Indian Creek","ICLM",2006-08-06,0.422916666666667,NA,NA,NA,NA,NA,13.6,0.361,31.8,1.09,34.04,NA
"Indian Creek","ICS",2006-08-06,0.44375,NA,NA,NA,NA,NA,4.8,0.213,26.57,0.9,24.86,NA
"Indian Creek","ICThom",2006-08-06,0.375,NA,NA,NA,NA,NA,12,0.303,26.45,1.46,31.96,NA
"McLoud Run","MC42",2006-08-06,0.355555555555556,NA,NA,NA,NA,NA,4.4,0.025,58.57,2.34,45.55,NA
"McLoud Run","MCJ",2006-08-06,0.342361111111111,NA,NA,NA,NA,NA,8.4,0.053,43.15,1.92,39.65,NA
"Bear","Bear",2006-08-08,0.340972222222222,NA,NA,NA,NA,NA,18.8,0.35,22.87,1.47,37.46,NA
"Blue","Blue",2006-08-08,0.471527777777778,NA,NA,NA,NA,NA,7.6,0.051,NA,NA,NA,NA
"Lime","Lime",2006-08-08,0.400694444444444,NA,NA,NA,NA,NA,6.8,0.321,NA,NA,NA,NA
"Morgan","Morgan",2006-08-08,0.319444444444444,NA,NA,NA,NA,NA,20,0.292,NA,NA,NA,NA
"Mud","Mud",2006-08-08,0.438888888888889,NA,NA,NA,NA,NA,12.4,1.158,NA,NA,NA,NA
"North Bear","North Bear",2006-08-08,0.410416666666667,NA,NA,NA,NA,NA,3.2,0.072,NA,NA,NA,NA
"Otter","Otter",2006-08-08,0.360416666666667,NA,NA,NA,NA,NA,6,0.242,NA,NA,NA,NA
"Indian Creek","Dry",2005-05-16,0.40625,NA,NA,NA,NA,NA,NA,0.149,23.24,9.25,28.69,NA
"Indian Creek","ICLM",2005-05-16,0.416666666666667,NA,NA,NA,NA,NA,9,0.16,27.36,12.62,25.79,NA
"Indian Creek","ICS",2005-05-16,0.381944444444444,NA,NA,NA,NA,NA,7,0.156,29.99,9.1,29.29,NA
"Indian Creek","ICThom",2005-05-16,0.388888888888889,NA,NA,NA,NA,NA,NA,0.127,26.97,10.98,27.51,NA
"McLoud Run","MCJ",2005-05-16,0.447916666666667,NA,NA,NA,NA,NA,8,0.094,59.13,3.7,51.81,NA
"Bear","Bear",2005-05-18,0.385416666666667,NA,NA,NA,NA,NA,42,0.312,18.52,12.41,24.48,NA
"Blue","Blue",2005-05-18,0.4375,NA,NA,NA,NA,NA,7.4,0.183,25.79,9.72,22.57,NA
"Morgan","Morgan",2005-05-18,0.364583333333333,NA,NA,NA,NA,NA,46,0.212,26.18,11.86,27.75,NA
"Otter","Otter",2005-05-18,0.402777777777778,NA,NA,NA,NA,NA,NA,0.116,23.83,10.58,22.45,NA
"Lime","Lime",2005-05-20,0.416666666666667,NA,NA,NA,NA,NA,6.5,NA,21.67,14.36,17.46,NA
"Mud","Mud",2005-05-20,0.385416666666667,NA,NA,NA,NA,NA,31.5,NA,19.63,13.88,28.3,NA
"North Bear","North Bear",2005-05-20,0.40625,NA,NA,NA,NA,NA,25,NA,21,14.44,21.15,NA
"Bear","Bear",2005-05-25,0.405555555555556,NA,NA,NA,NA,NA,2.5,0.226,18.3,10.82,26.02,NA
"Blue","Blue",2005-05-25,0.451388888888889,NA,NA,NA,NA,NA,5,0.132,25.58,9.46,22.56,NA
"Morgan","Morgan",2005-05-25,0.381944444444444,NA,NA,NA,NA,NA,6,0.181,24.54,11.12,28.29,NA
"Otter","Otter",2005-05-25,0.425,NA,NA,NA,NA,NA,2,0.119,23.6,8.34,23.27,NA
"Lime","Lime",2005-05-27,0.4375,NA,NA,NA,NA,NA,8.5,0.143,22.97,14.74,19.38,NA
"Mud","Mud",2005-05-27,0.399305555555556,NA,NA,NA,NA,NA,38,0.29,19.97,13.42,31.37,NA
"North Bear","North Bear",2005-05-27,0.424305555555556,NA,NA,NA,NA,NA,14.5,0.097,21.12,14.08,23.09,NA
"Indian Creek","Dry",2005-05-31,0.423611111111111,NA,NA,NA,NA,NA,NA,0.267,20.98,3.16,35.51,NA
"Indian Creek","ICLM",2005-05-31,0.4375,NA,NA,NA,NA,NA,2.5,0.205,26.94,6.94,28.18,NA
"Indian Creek","ICS",2005-05-31,0.392361111111111,NA,NA,NA,NA,NA,0.5,0.164,31.4,3.05,32.11,NA
"Indian Creek","ICThom",2005-05-31,0.413194444444444,NA,NA,NA,NA,NA,13.5,0.221,26.37,5.17,31.47,NA
"McLoud Run","MCJ",2005-05-31,0.458333333333333,NA,NA,NA,NA,NA,NA,0.168,50.93,3.9,48.46,NA
"Bear","Bear",2005-06-01,0.395833333333333,NA,NA,NA,NA,NA,20,0.259,18.18,10.06,26.73,NA
"Blue","Blue",2005-06-01,0.429166666666667,NA,NA,NA,NA,NA,1,0.067,23.44,6.86,24.79,NA
"Morgan","Morgan",2005-06-01,0.379166666666667,NA,NA,NA,NA,NA,17,0.198,24.55,10.56,29.31,NA
"Otter","Otter",2005-06-01,0.409722222222222,NA,NA,NA,NA,NA,1,0.042,NA,NA,NA,NA
"Lime","Lime",2005-06-03,0.396527777777778,NA,NA,NA,NA,NA,6,0.173,NA,NA,NA,NA
"Mud","Mud",2005-06-03,0.371527777777778,NA,NA,NA,NA,NA,38.8,0.633,NA,NA,NA,NA
"North Bear","North Bear",2005-06-03,0.384722222222222,NA,NA,NA,NA,NA,10.8,0.157,NA,NA,NA,NA
"Indian Creek","Dry",2005-06-06,0.40625,NA,NA,NA,NA,NA,8,0.529,18.21,2.61,36.21,NA
"Indian Creek","ICLM",2005-06-06,0.416666666666667,NA,NA,NA,NA,NA,37.5,0.51,21.33,12.92,19.16,NA
"Indian Creek","ICS",2005-06-06,0.541666666666667,NA,NA,NA,NA,NA,24,0.402,25.01,5.54,23.68,NA
"Indian Creek","ICThom",2005-06-06,0.395833333333333,NA,NA,NA,NA,NA,43.5,0.705,21.16,9.5,22.17,NA
"McLoud Run","MCJ",2005-06-06,0.377083333333333,NA,NA,NA,NA,NA,NA,0.219,49.02,3.03,44.71,NA
"Bear","Bear",2005-06-07,0.34375,NA,NA,NA,NA,NA,80.5,0.332,18.31,13.37,22.21,NA
"Blue","Blue",2005-06-07,0.338194444444444,NA,NA,NA,NA,NA,6.8,0.199,25.68,11.24,20.65,NA
"Lime","Lime",2005-06-07,0.440277777777778,NA,NA,NA,NA,NA,1.5,0.247,22.31,11.4,20.79,NA
"Morgan","Morgan",2005-06-07,0.326388888888889,NA,NA,NA,NA,NA,33.6,0.288,24.19,10.93,27.81,NA
"Mud","Mud",2005-06-07,0.396527777777778,NA,NA,NA,NA,NA,47,0.252,19.62,14.95,28.19,NA
"North Bear","North Bear",2005-06-07,0.417361111111111,NA,NA,NA,NA,NA,10.4,0.151,21,13.01,23.06,NA
"Otter","Otter",2005-06-07,0.357638888888889,NA,NA,NA,NA,NA,12.4,0.296,22.38,5.51,24.16,NA
"Indian Creek","Dry",2005-06-08,0.385416666666667,NA,NA,NA,NA,NA,17.2,0.204,21.47,3.1,35.01,NA
"Indian Creek","ICLM",2005-06-08,0.397222222222222,NA,NA,NA,NA,NA,34.8,0.22,24.68,11.29,23.23,NA
"Indian Creek","ICS",2005-06-08,0.416666666666667,NA,NA,NA,NA,NA,8.8,0.35,27.91,6.32,26.49,NA
"Indian Creek","ICThom",2005-06-08,0.375,NA,NA,NA,NA,NA,17.8,0.232,25.66,8.74,26.13,NA
"McLoud Run","MCJ",2005-06-08,0.354166666666667,NA,NA,NA,NA,NA,1.2,0.135,50.83,3.6,47.41,NA
"Indian Creek","Dry",2005-06-10,0.395833333333333,NA,NA,NA,NA,NA,NA,0.299,21.83,3.26,35.52,NA
"Indian Creek","ICLM",2005-06-10,0.404166666666667,NA,NA,NA,NA,NA,1.5,0.264,26.34,10.24,24.36,NA
"Indian Creek","ICS",2005-06-10,0.422222222222222,NA,NA,NA,NA,NA,16.8,0.248,29.21,5.31,27.98,NA
"Indian Creek","ICThom",2005-06-10,0.378472222222222,NA,NA,NA,NA,NA,10.8,0.292,25.14,7.58,27.67,NA
"McLoud Run","MCJ",2005-06-10,0.364583333333333,NA,NA,NA,NA,NA,NA,0.173,50.82,3.74,46.69,NA
"Bear","Bear",2005-06-14,0.40625,NA,NA,NA,NA,NA,40,0.301,18.63,10.64,25.59,NA
"Blue","Blue",2005-06-14,0.420138888888889,NA,NA,NA,NA,NA,8,0.253,27.18,8.23,24.03,NA
"Indian Creek","Dry",2005-06-14,0.386111111111111,NA,NA,NA,NA,NA,16,0.131,21,2.38,26.95,NA
"Indian Creek","ICLM",2005-06-14,0.395833333333333,NA,NA,NA,NA,NA,21,0.294,25.1,7.23,25.1,NA
"Indian Creek","ICS",2005-06-14,0.419444444444444,NA,NA,NA,NA,NA,17,0.327,28.67,3.82,27.64,NA
"Indian Creek","ICThom",2005-06-14,0.375,NA,NA,NA,NA,NA,28,0.346,19.89,3.79,20.87,NA
"McLoud Run","MCJ",2005-06-14,0.351388888888889,NA,NA,NA,NA,NA,44,0.168,34.92,2,33.54,NA
"Morgan","Morgan",2005-06-14,0.392361111111111,NA,NA,NA,NA,NA,10,0.309,24.84,9.61,28.25,NA
"Otter","Otter",2005-06-14,0.4375,NA,NA,NA,NA,NA,4,0.32,23.19,4.43,24.64,NA
"Lime","Lime",2005-06-16,0.392361111111111,NA,NA,NA,NA,NA,20,0.256,22.66,10.38,21.79,NA
"Mud","Mud",2005-06-16,0.364583333333333,NA,NA,NA,NA,NA,1.2,0.28,21.34,13.74,32.03,NA
