"Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3-N","SO4","E coli"
"ICS","38870","0.42430555555555555",NA,NA,NA,NA,NA,"11.2","0.14399999999999999","34.549999999999997","10.42","25.82",NA
"ICThom","38870","0.36458333333333331",NA,NA,NA,NA,NA,"12.4","0.123","32.590000000000003","13.35","25.37",NA
"MC42","38870","0.3520833333333333",NA,NA,NA,NA,NA,"BDL","0.11899999999999999","73.31","4.24","53.17",NA
"MCJ","38870","0.34027777777777773",NA,NA,NA,NA,NA,"24.4","9.2999999999999999E-2","59.23","3.04","48.66",NA
"Dry","38873","0.3923611111111111",NA,NA,NA,NA,NA,"2.4","0.10299999999999999","21.98","2.35","33.409999999999997",NA
"ICLM","38873","0.40902777777777777",NA,NA,NA,NA,NA,"12.4","0.13200000000000001","32.03","15.55","23.27",NA
"ICS","38873","0.43263888888888885",NA,NA,NA,NA,NA,"8.8000000000000007","0.14799999999999999","34.9","8.11","27.42",NA
"ICThom","38873","0.37152777777777773",NA,NA,NA,NA,NA,"12","0.13600000000000001","31.05","11.96","25.95",NA
"MC42","38873","0.35833333333333334",NA,NA,NA,NA,NA,"0.8","0.10299999999999999","68.81","4.1900000000000004","50.8",NA
"MCJ","38873","0.34583333333333338",NA,NA,NA,NA,NA,"2.4","0.107","57.38","2.97","47.32",NA
"Bear","38874","0.34652777777777777",NA,NA,NA,NA,NA,"34","0.19700000000000001","19.93","9.31","24.01",NA
"Blue","38874","0.47986111111111113",NA,NA,NA,NA,NA,"12","7.1999999999999995E-2","27.61","5.7","25.97",NA
"Lime","38874","0.45208333333333334",NA,NA,NA,NA,NA,"10.8","0.21","26.29","10.72","19.61",NA
"Morgan","38874","0.32430555555555557",NA,NA,NA,NA,NA,"348.4","0.434","8.76","1.66","10.97",NA
"Mud","38874","0.40416666666666662",NA,NA,NA,NA,NA,"50.8","0.27400000000000002","23.9","12.63","30.42",NA
"NBear","38874","0.4381944444444445",NA,NA,NA,NA,NA,"14","0.14099999999999999","23.21","11.2","22.88",NA
"Otter","38874","0.36944444444444446",NA,NA,NA,NA,NA,"3.6","0.218","27.45","6.79","22.67",NA
"Dry","38876","0.4152777777777778",NA,NA,NA,NA,NA,"BDL","0.26900000000000002","26.8","19.27","29.09",NA
"ICLM","38876","0.42986111111111108",NA,NA,NA,NA,NA,"3.2","0.19600000000000001","32.78","24.18","19.41",NA
"ICS","38876","0.46527777777777773",NA,NA,NA,NA,NA,"2.8","0.30399999999999999","27.75","17.190000000000001","20.92",NA
"ICThom","38876","0.39027777777777778",NA,NA,NA,NA,NA,"0.4","0.23499999999999999","30.8","21.7","23.43",NA
"MC42","38876","0.3743055555555555",NA,NA,NA,NA,NA,"BDL","0.114","73.239999999999995","4.17","52.8",NA
"MCJ","38876","0.36041666666666666",NA,NA,NA,NA,NA,"BDL","9.7000000000000003E-2","58.43","2.76","45.74",NA
"Dry","38880","0.39305555555555555",NA,NA,NA,NA,NA,"13.6","0.24399999999999999","28.32","20.23","22.53",NA
"ICLM","38880","0.4152777777777778",NA,NA,NA,NA,NA,"13.6","0.219","34.01","24.61","19.510000000000002",NA
"ICS","38880","0.4375",NA,NA,NA,NA,NA,"20","0.26","32.82","20.47","21.48",NA
"ICThom","38880","0.375",NA,NA,NA,NA,NA,"18.8","0.22700000000000001","32.24","23.18","20.99",NA
"MC42","38880","0.36180555555555555",NA,NA,NA,NA,NA,"BDL","0.129","73.55","4.1500000000000004","52.95",NA
"MCJ","38880","0.3520833333333333",NA,NA,NA,NA,NA,"3.2","0.104","56.35","3.04","45.41",NA
"Bear","38881","0.33819444444444446",NA,NA,NA,NA,NA,"24.8","0.13300000000000001","22.53","10.92","25.39",NA
"Blue","38881","0.38819444444444445",NA,NA,NA,NA,NA,"3.2","0.35699999999999998","13.89","8.15","25.5",NA
"Lime","38881","0.46319444444444446",NA,NA,NA,NA,NA,"7.2","0.191","12.19","11.82","21.32",NA
"Morgan","38881","0.31875000000000003",NA,NA,NA,NA,NA,"41.2","0.15","28.73","12.21","25.7",NA
"Mud","38881","0.42222222222222222",NA,NA,NA,NA,NA,"39.6","6.3E-2","24.96","12.55","31.89",NA
"NBear","38881","0.44722222222222219",NA,NA,NA,NA,NA,"2","0.13800000000000001","10.65","12.72","24.85",NA
"Otter","38881","0.36458333333333331",NA,NA,NA,NA,NA,"BDL","0.13300000000000001","14.7","15.67","21.66",NA
"Dry","38883","0.39374999999999999",NA,NA,NA,NA,NA,"4.8","0.16700000000000001","27.71","12.28","27.77",NA
"ICLM","38883","0.40833333333333338",NA,NA,NA,NA,NA,"14.4","0.184","32.590000000000003","20.93","20.51",NA
"ICS","38883","0.42986111111111108",NA,NA,NA,NA,NA,"21.2","0.13500000000000001","31.13","14.21","22.36",NA
"ICThom","38883","0.3756944444444445",NA,NA,NA,NA,NA,"17.600000000000001","0.16700000000000001","31.32","17.63","22.85",NA
"MC42","38883","0.36249999999999999",NA,NA,NA,NA,NA,"4","8.8999999999999996E-2","67.98","3.97","48.67",NA
"MCJ","38883","0.35069444444444442",NA,NA,NA,NA,NA,"5.2","8.8999999999999996E-2","51.73","2.71","40.53",NA
"Dry","38887","0.3923611111111111",NA,NA,NA,NA,NA,"2.4","0.20100000000000001","26.02","6.83","33.32",NA
"ICLM","38887","0.40972222222222227",NA,NA,NA,NA,NA,"14","0.18099999999999999","30.46","17.5","20.04",NA
"ICS","38887","0.4375",NA,NA,NA,NA,NA,"6.4","0.13200000000000001","32.61","11.08","24.51",NA
"ICThom","38887","0.375",NA,NA,NA,NA,NA,"13.6","0.218","31.72","14.62","26.33",NA
"MC42","38887","0.35486111111111113",NA,NA,NA,NA,NA,"7.2","0.22600000000000001","72.72","4.3499999999999996","53.67",NA
"MCJ","38887","0.34375",NA,NA,NA,NA,NA,"3.6","0.124","60.44","3.18","53.83",NA
"Morgan","38888","0.32291666666666669",NA,NA,NA,NA,NA,"33.6","0.154","28.01","10.039999999999999","26.84",NA
"Dry","38889","0.42777777777777781",NA,NA,NA,NA,NA,"18.8","0.216","24.15","3.97","26.01",NA
"ICLM","38889","0.44444444444444442",NA,NA,NA,NA,NA,"40.4","0.16600000000000001","29","14.22","20.420000000000002",NA
"ICS","38889","0.46111111111111108",NA,NA,NA,NA,NA,"12.4","0.13300000000000001","31.42","8.32","24",NA
"ICThom","38889","0.42222222222222222",NA,NA,NA,NA,NA,"20.8","0.19900000000000001","27.45","9.85","21.96",NA
"MC42","38889","0.40972222222222227",NA,NA,NA,NA,NA,"53.2","0.129","28.22","1.19","18.07",NA
"MCJ","38889","0.39583333333333331",NA,NA,NA,NA,NA,"57.6","0.191","30.8","1.58","21.84",NA
"Bear","38890","0.33333333333333331",NA,NA,NA,NA,NA,"59.2","0.28599999999999998","20","10.81","20.190000000000001",NA
"Blue","38890","0.44861111111111113",NA,NA,NA,NA,NA,"4.8","0.16700000000000001","29.47","6.35","22.72",NA
"Lime","38890","0.40972222222222227",NA,NA,NA,NA,NA,"4.4000000000000004","0.28999999999999998","24.24","7.33","20.16",NA
"Morgan","38890","0.32291666666666669",NA,NA,NA,NA,NA,"64.8","1.343","28.6","11.02","23.96",NA
"Mud","38890","0.4777777777777778",NA,NA,NA,NA,NA,"43.6","0.63700000000000001","28.5","11.73","31.22",NA
"NBear","38890","0.39930555555555558",NA,NA,NA,NA,NA,"37.200000000000003","0.155","22.19","9.56","22.42",NA
"Otter","38890","0.36458333333333331",NA,NA,NA,NA,NA,"7.6","0.216","26.95","10.96","20.63",NA
"Dry","38894","0.39374999999999999",NA,NA,NA,NA,NA,"4","0.189","24.82","7.77","25.97",NA
"ICLM","38894","0.40972222222222227",NA,NA,NA,NA,NA,"10.8","0.193","29.18","16.23","19.18",NA
"ICS","38894","0.4236111111111111",NA,NA,NA,NA,NA,"9.1999999999999993","5.8999999999999997E-2","30.3","10.37","21.45",NA
"ICThom","38894","0.3756944444444445",NA,NA,NA,NA,NA,"14.8","5.2999999999999999E-2","27.59","12.32","20.95",NA
"MC42","38894","0.36388888888888887",NA,NA,NA,NA,NA,"6","0.124","55.22","3.3","37.04",NA
"MCJ","38894","0.34513888888888888",NA,NA,NA,NA,NA,"2.4","0.124","52.08","2.65","39.51",NA
"Bear","38895","0.375",NA,NA,NA,NA,NA,"16","0.17199999999999999","18.93","8.48","21.34",NA
"Blue","38895","0.3888888888888889",NA,NA,NA,NA,NA,"15.6","0.217","29.83","12.41","16.170000000000002",NA
"Lime","38895","0.4770833333333333",NA,NA,NA,NA,NA,"6","0.27900000000000003","25.12","9.52","18.05",NA
"Morgan","38895","0.33333333333333331",NA,NA,NA,NA,NA,"18","0.16300000000000001","27.34","8.92","23.57",NA
"Mud","38895","0.41666666666666669",NA,NA,NA,NA,NA,"18","0.46800000000000003","22.56","10.76","28.22",NA
"NBear","38895","0.4375",NA,NA,NA,NA,NA,"15.6","0.14299999999999999","24.14","17.02","17.62",NA
"Otter","38895","0.3576388888888889",NA,NA,NA,NA,NA,"2","0.10199999999999999","26.37","8.27","20.28",NA
"Dry","38897","0.39374999999999999",NA,NA,NA,NA,NA,"BDL","0.10299999999999999","19.47","2.2200000000000002","28.72",NA
"ICLM","38897","0.41736111111111113",NA,NA,NA,NA,NA,"7.6","0.13600000000000001","27.73","12.56","20.85",NA
"ICS","38897","0.4375",NA,NA,NA,NA,NA,"1.6","0.11600000000000001","30.04","6.45","22.61",NA
"ICThom","38897","0.37638888888888888",NA,NA,NA,NA,NA,"4.4000000000000004","0.112","26.32","8.1300000000000008","22.77",NA
"MC42","38897","0.36180555555555555",NA,NA,NA,NA,NA,"BDL","9.5000000000000001E-2","62.48","3.75","41.8",NA
"MCJ","38897","0.34791666666666665",NA,NA,NA,NA,NA,"BDL","9.9000000000000005E-2","51.1","2.44","38.119999999999997",NA
"Dry","38903","0.51388888888888895",NA,NA,NA,NA,NA,"16.399999999999999","0.47099999999999997","12.35","10.09","24.05",NA
"ICLM","38903","0.52083333333333337",NA,NA,NA,NA,NA,"7.2","0.249","19.78","15.84","22.3",NA
"ICS","38903","0.57847222222222217",NA,NA,NA,NA,NA,"14.8","0.46300000000000002","16.170000000000002","11.91","24.46",NA
"ICThom","38903","0.49374999999999997",NA,NA,NA,NA,NA,"11.6","0.39700000000000002","17.34","13.47","25.44",NA
"MC42","38903","0.47361111111111115",NA,NA,NA,NA,NA,"BDL","0.1","53.43","4.3","47.31",NA
"MCJ","38903","0.46111111111111108",NA,NA,NA,NA,NA,"4","8.4000000000000005E-2","40.21","2.91","43.03",NA
"Bear","38904","0.35902777777777778",NA,NA,NA,NA,NA,"11.6","0.16400000000000001","12.42","5.75","28.78",NA
"Blue","38904","0.40277777777777773",NA,NA,NA,NA,NA,"3.2","0.111","21.05","8.76","24.63",NA
"Lime","38904","0.48402777777777778",NA,NA,NA,NA,NA,"4.8","0.25800000000000001","19.63","10.49","24.85",NA
"Morgan","38904","0.3298611111111111",NA,NA,NA,NA,NA,"14.4","0.19700000000000001","18.8","7.32","35.85",NA
"Mud","38904","0.43611111111111112",NA,NA,NA,NA,NA,"12.4","0.54200000000000004","17.170000000000002","10.14","39.83",NA
"NBear","38904","0.46388888888888885",NA,NA,NA,NA,NA,"1.6","7.3999999999999996E-2","14.83","11.19","25.7",NA
"Otter","38904","0.3833333333333333",NA,NA,NA,NA,NA,"3.2","0.16400000000000001","19.73","10.01","25.09",NA
"Dry","38908","0.40486111111111112",NA,NA,NA,NA,NA,"BDL","7.2999999999999995E-2","21.74","3.32","31.55",NA
"ICLM","38908","0.4236111111111111",NA,NA,NA,NA,NA,"5.6","0.16900000000000001","32.450000000000003","11.23","26.13",NA
"ICS","38908","0.44513888888888892",NA,NA,NA,NA,NA,"2.4","0.152","34.270000000000003","5.89","26.33",NA
"ICThom","38908","0.38055555555555554",NA,NA,NA,NA,NA,"4","0.18099999999999999","30.16","7.9","27.78",NA
"MC42","38908","0.35486111111111113",NA,NA,NA,NA,NA,"0.8","7.6999999999999999E-2","60.48","5.56","47.86",NA
"MCJ","38908","0.34375",NA,NA,NA,NA,NA,"6","4.3999999999999997E-2","52.58","3.75","46.05",NA
"Bear","38909","0.34375",NA,NA,NA,NA,NA,"12.4","0.14799999999999999","20.399999999999999","4.8600000000000003","30.21",NA
"Blue","38909","0.48888888888888887",NA,NA,NA,NA,NA,"3.6","9.8000000000000004E-2","30.42","6.77","26.23",NA
"Lime","38909","0.4597222222222222",NA,NA,NA,NA,NA,"2.8","0.27900000000000003","25.51","9.86","23.09",NA
"Morgan","38909","0.31597222222222221",NA,NA,NA,NA,NA,"20","0.189","27.22","7.7","32.97",NA
"Mud","38909","0.41666666666666669",NA,NA,NA,NA,NA,"15.6","0.70499999999999996","27.97","11.03","40.39",NA
"NBear","38909","0.44722222222222219",NA,NA,NA,NA,NA,"7.2","7.8E-2","22.07","10.29","22.68",NA
"Otter","38909","0.3611111111111111",NA,NA,NA,NA,NA,"4","0.14799999999999999","25.62","7.34","23.27",NA
"Dry","38911","0.39583333333333331",NA,NA,NA,NA,NA,"3.2","0.1","26.29","3.19","20.55",NA
"ICLM","38911","0.41666666666666669",NA,NA,NA,NA,NA,"32","0.17499999999999999","30.47","4.63","28.47",NA
"ICS","38911","0.44097222222222227",NA,NA,NA,NA,NA,"7.6","0.192","22.09","2.54","31.24",NA
"ICThom","38911","0.37916666666666665",NA,NA,NA,NA,NA,"10","0.16300000000000001","51.82","2.94","37.89",NA
"MC42","38911","0.3611111111111111",NA,NA,NA,NA,NA,"0.8","4.9000000000000002E-2","32.340000000000003","5.65","25.22",NA
"MCJ","38911","0.3444444444444445",NA,NA,NA,NA,NA,"3.6","9.5000000000000001E-2","61.79","1.88","47.39",NA
"Dry","38915","0.39166666666666666",NA,NA,NA,NA,NA,"4.4000000000000004","6.7000000000000004E-2","18.5","1.68","19.5",NA
"ICLM","38915","0.40902777777777777",NA,NA,NA,NA,NA,"23.2","0.26800000000000002","26.79","4.3499999999999996","33.61",NA
"ICS","38915","0.4284722222222222",NA,NA,NA,NA,NA,"95.2","0.20200000000000001","30.94","2.41","36.299999999999997",NA
"ICThom","38915","0.37777777777777777",NA,NA,NA,NA,NA,"23.2","0.17799999999999999","27.21","2.95","31.59",NA
"MC42","38915","0.3520833333333333",NA,NA,NA,NA,NA,"2.4","8.6999999999999994E-2","59.45","4.75","52.34",NA
"MCJ","38915","0.34097222222222223",NA,NA,NA,NA,NA,"4.8","0.11600000000000001","51.43","3.1","50.18",NA
"Bear","38916","0.33888888888888885",NA,NA,NA,NA,NA,"20.399999999999999","0.34799999999999998","13.47","2.74","27.95",NA
"Blue","38916","0.50138888888888888",NA,NA,NA,NA,NA,"9.1999999999999993","8.5000000000000006E-2","24.9","4.5","29.83",NA
"Lime","38916","0.47013888888888888",NA,NA,NA,NA,NA,"10.4","0.434","20.14","6.6","21.29",NA
"Morgan","38916","0.31388888888888888",NA,NA,NA,NA,NA,"52","0.307","25.52","4.28","25.22",NA
"Mud","38916","0.4055555555555555",NA,NA,NA,NA,NA,"24.8","0.67700000000000005","21.49","8.02","37.840000000000003",NA
"NBear","38916","0.45208333333333334",NA,NA,NA,NA,NA,"12","0.23300000000000001","15.85","7.28","33.799999999999997",NA
"Otter","38916","0.36319444444444443",NA,NA,NA,NA,NA,"7.2","0.29499999999999998","19.72","4.6900000000000004","24.63",NA
"Dry","38918","0.39374999999999999",NA,NA,NA,NA,NA,"0.8","0.13500000000000001","16.87","2.69","33.1",NA
"ICLM","38918","0.41250000000000003",NA,NA,NA,NA,NA,"16.399999999999999","0.23200000000000001","24.93","2.2400000000000002","32.19",NA
"ICS","38918","0.43888888888888888",NA,NA,NA,NA,NA,"2","0.252","31.17","1.33","29.97",NA
"ICThom","38918","0.37638888888888888",NA,NA,NA,NA,NA,"13.2","0.22800000000000001","49.63","2.12","31.16",NA
"MC42","38918","0.36249999999999999",NA,NA,NA,NA,NA,"BDL","9.9000000000000005E-2","52.7","4.5599999999999996","45.77",NA
"MCJ","38918","0.35069444444444442",NA,NA,NA,NA,NA,"1.6","0.115","45.51","3.02","42.59",NA
"Dry","38922","0.39444444444444443",NA,NA,NA,NA,NA,"7.6","5.7000000000000002E-2","22.87","2.46","36.35",NA
"ICLM","38922","0.41597222222222219",NA,NA,NA,NA,NA,"29.6","0.253","34.5","3.05","31.27",NA
"ICS","38922","0.43888888888888888",NA,NA,NA,NA,NA,"14","8.5999999999999993E-2","35.78","1.1499999999999999","32.64",NA
"ICThom","38922","0.37847222222222227",NA,NA,NA,NA,NA,"32","0.16900000000000001","29.15","2.34","33.880000000000003",NA
"MC42","38922","0.36180555555555555",NA,NA,NA,NA,NA,"1.6","1.9E-2","64.900000000000006","3.69","48.85",NA
"MCJ","38922","0.35347222222222219",NA,NA,NA,NA,NA,"5.6","3.5999999999999997E-2","51.78","3","47.13",NA
"Bear","38923","0.37708333333333338",NA,NA,NA,NA,NA,"9.6","0.25700000000000001","22.73","2.2200000000000002","35.31",NA
"Blue","38923","0.39305555555555555",NA,NA,NA,NA,NA,"6.4","BDL","28.4","3.63","31.15",NA
"Lime","38923","0.46527777777777773",NA,NA,NA,NA,NA,"11.2","0.29799999999999999","27.92","6.92","26.41",NA
"Morgan","38923","0.3611111111111111",NA,NA,NA,NA,NA,"12","0.14799999999999999","32.53","4.45","36.96",NA
"Mud","38923","0.4291666666666667",NA,NA,NA,NA,NA,"14.8","0.81100000000000005","29.59","7.29","46.87",NA
"NBear","38923","0.45416666666666666",NA,NA,NA,NA,NA,"4.4000000000000004","0.16500000000000001","21.84","7.26","29.24",NA
"Otter","38923","0.38958333333333334",NA,NA,NA,NA,NA,"1.2","0.14000000000000001","25.72","3.36","27.35",NA
"Dry","38924","0.40486111111111112",NA,NA,NA,NA,NA,"139.6","0.29199999999999998","5.6","0.68","11.34",NA
"ICLM","38924","0.42291666666666666",NA,NA,NA,NA,NA,"84","0.89300000000000002","19.850000000000001","1.33","27.38",NA
"ICS","38924","0.46388888888888885",NA,NA,NA,NA,NA,"104","0.28000000000000003","8.91","0.68","10.210000000000001",NA
"ICThom","38924","0.38125000000000003",NA,NA,NA,NA,NA,"46.4","0.78100000000000003","7.92","0.72","12.83",NA
"MC42","38924","0.36527777777777781",NA,NA,NA,NA,NA,"33.200000000000003","0.26300000000000001","18.239999999999998","0.51","17.149999999999999",NA
"MCJ","38924","0.3520833333333333",NA,NA,NA,NA,NA,"59.6","0.21","14.05","0.5","13.59",NA
"Dry","38929","0.39166666666666666",NA,NA,NA,NA,NA,"1.2","0.115","23.7","2.4700000000000002","36.14",NA
"ICLM","38929","0.41388888888888892",NA,NA,NA,NA,NA,"112.4","0.38600000000000001","37.869999999999997","4.18","30.58",NA
"ICS","38929","0.43472222222222223",NA,NA,NA,NA,NA,"16.8","0.33300000000000002","35.44","1.82","29.42",NA
"ICThom","38929","0.37847222222222227",NA,NA,NA,NA,NA,"11.2","0.27100000000000002","33.14","2.95","33.58",NA
"MC42","38929","0.36527777777777781",NA,NA,NA,NA,NA,"4.4000000000000004","0.111","68.67","3.39","53.92",NA
"MCJ","38929","0.34652777777777777",NA,NA,NA,NA,NA,"8.4","0.14799999999999999","52.52","2.77","47",NA
"Bear","38930","0.3444444444444445",NA,NA,NA,NA,NA,"11.6","0.25600000000000001","24.07","1.49","36.75",NA
"Blue","38930","0.41111111111111115",NA,NA,NA,NA,NA,"4.4000000000000004","0.14799999999999999","28.75","4.47","28.34",NA
"Lime","38930","0.49791666666666662",NA,NA,NA,NA,NA,"2.4","0.33900000000000002","25.95","9.6","23.13",NA
"Morgan","38930","0.32083333333333336",NA,NA,NA,NA,NA,"30.8","0.26","32.28","4.16","38.619999999999997",NA
"Mud","38930","0.43888888888888888",NA,NA,NA,NA,NA,"13.6","0.54700000000000004","32.67","5.49","49.44",NA
"NBear","38930","0.4694444444444445",NA,NA,NA,NA,NA,"3.6","0.19400000000000001","23.63","8.9499999999999993","26",NA
"Otter","38930","0.37222222222222223",NA,NA,NA,NA,NA,"0.8","0.32300000000000001","26.02","2.5099999999999998","27.13",NA
"Dry","38932","0.40138888888888885",NA,NA,NA,NA,NA,"6.4","9.9000000000000005E-2","22.78","2.37","36.409999999999997",NA
"ICLM","38932","0.42708333333333331",NA,NA,NA,NA,NA,"16.399999999999999","0.374","38.840000000000003","1.98","33.68",NA
"ICS","38932","0.4458333333333333",NA,NA,NA,NA,NA,"6.4","0.224","36.049999999999997","1.1200000000000001","32.75",NA
"ICThom","38932","0.37847222222222227",NA,NA,NA,NA,NA,"16.399999999999999","0.313","30.85","1.88","33.81",NA
"MC42","38932","0.35972222222222222",NA,NA,NA,NA,NA,"7.6","0.32500000000000001","42.61","1.46","38.21",NA
"MCJ","38932","0.34652777777777777",NA,NA,NA,NA,NA,"9.6","0.25700000000000001","35.78","1.57","30.71",NA
"Dry","38935","0.39166666666666666",NA,NA,NA,NA,NA,"2.4","0.115","22.68","2.39","35.71",NA
"ICLM","38935","0.42291666666666666",NA,NA,NA,NA,NA,"13.6","0.36099999999999999","31.8","1.0900000000000001","34.04",NA
"ICS","38935","0.44375000000000003",NA,NA,NA,NA,NA,"4.8","0.21299999999999999","26.57","0.9","24.86",NA
"ICThom","38935","0.375",NA,NA,NA,NA,NA,"12","0.30299999999999999","26.45","1.46","31.96",NA
"MC42","38935","0.35555555555555557",NA,NA,NA,NA,NA,"4.4000000000000004","2.5000000000000001E-2","58.57","2.34","45.55",NA
"MCJ","38935","0.34236111111111112",NA,NA,NA,NA,NA,"8.4","5.2999999999999999E-2","43.15","1.92","39.65",NA
"Bear","38937","0.34097222222222223",NA,NA,NA,NA,NA,"18.8","0.35","22.87","1.47","37.46",NA
"Blue","38937","0.47152777777777777",NA,NA,NA,NA,NA,"7.6","5.0999999999999997E-2","NA","NA","NA",NA
"Lime","38937","0.40069444444444446",NA,NA,NA,NA,NA,"6.8","0.32100000000000001","NA","NA","NA",NA
"Morgan","38937","0.31944444444444448",NA,NA,NA,NA,NA,"20","0.29199999999999998","NA","NA","NA",NA
"Mud","38937","0.43888888888888888",NA,NA,NA,NA,NA,"12.4","1.1579999999999999","NA","NA","NA",NA
"NBear","38937","0.41041666666666665",NA,NA,NA,NA,NA,"3.2","7.1999999999999995E-2","NA","NA","NA",NA
"Otter","38937","0.36041666666666666",NA,NA,NA,NA,NA,"6","0.24199999999999999","NA","NA","NA",NA
"Dry","38488","0.40625",NA,NA,NA,NA,NA,"BDL","0.14899999999999999","23.24","9.25","28.69",NA
"ICLM","38488","0.41666666666666669",NA,NA,NA,NA,NA,"9","0.16","27.36","12.62","25.79",NA
"ICS","38488","0.38194444444444442",NA,NA,NA,NA,NA,"7","0.156","29.99","9.1","29.29",NA
"ICThom","38488","0.3888888888888889",NA,NA,NA,NA,NA,"BDL","0.127","26.97","10.98","27.51",NA
"MCJ","38488","0.44791666666666669",NA,NA,NA,NA,NA,"8","9.4E-2","59.13","3.7","51.81",NA
"Bear","38490","0.38541666666666669",NA,NA,NA,NA,NA,"42","0.312","18.52","12.41","24.48",NA
"Blue","38490","0.4375",NA,NA,NA,NA,NA,"7.4","0.183","25.79","9.7200000000000006","22.57",NA
"Morgan","38490","0.36458333333333331",NA,NA,NA,NA,NA,"46","0.21199999999999999","26.18","11.86","27.75",NA
"Otter","38490","0.40277777777777773",NA,NA,NA,NA,NA,"BDL","0.11600000000000001","23.83","10.58","22.45",NA
"Lime","38492","0.41666666666666669",NA,NA,NA,NA,NA,"6.5","NA","21.67","14.36","17.46",NA
"Mud","38492","0.38541666666666669",NA,NA,NA,NA,NA,"31.5","NA","19.63","13.88","28.3",NA
"NBear","38492","0.40625",NA,NA,NA,NA,NA,"25","NA","21","14.44","21.15",NA
"Bear","38497","0.4055555555555555",NA,NA,NA,NA,NA,"2.5","0.22600000000000001","18.3","10.82","26.02",NA
"Blue","38497","0.4513888888888889",NA,NA,NA,NA,NA,"5","0.13200000000000001","25.58","9.4600000000000009","22.56",NA
"Morgan","38497","0.38194444444444442",NA,NA,NA,NA,NA,"6","0.18099999999999999","24.54","11.12","28.29",NA
"Otter","38497","0.42499999999999999",NA,NA,NA,NA,NA,"2","0.11899999999999999","23.6","8.34","23.27",NA
